Customer_ID,Age,Gender,City,Customer_Segment,Signup_Date
CUS104787,60,Male,Mumbai,Loyal,2023-04-16
CUS101593,27,Male,Mumbai,New,2023-03-21
CUS107605,45,Male,Delhi,Returning,2024-02-10
CUS107625,49,Male,Delhi,New,2024-03-17
CUS100048,44,Female,Chennai,Loyal,2023-01-19
CUS106139,28,Male,Hyderabad,Returning,2023-01-31
CUS102680,26,Male,Pune,New,2024-12-23
CUS107405,40,Female,Ahmedabad,New,2023-08-29
CUS104041,47,Male,Hyderabad,Returning,2025-05-24
CUS103207,56,Female,Ahmedabad,New,2024-02-19
CUS104852,34,Female,Kolkata,New,2023-10-11
CUS104661,47,Other,Hyderabad,New,2023-05-22
CUS105911,57,Female,Kolkata,New,2023-12-04
CUS102006,26,Male,Pune,New,2024-10-17
CUS107842,49,Female,Bengaluru,Returning,2024-08-29
CUS100393,27,Male,Delhi,Returning,2024-10-08
CUS105773,22,Other,Kolkata,Loyal,2023-04-21
CUS100230,43,Female,Mumbai,High Value,2023-09-09
CUS106792,39,Male,Mumbai,Returning,2023-05-21
CUS104139,34,Female,Kolkata,New,2023-10-14
CUS106622,42,Male,Kolkata,Returning,2024-12-27
CUS101297,24,Female,Mumbai,Returning,2025-04-11
CUS107902,59,Male,Ahmedabad,New,2024-01-11
CUS101074,51,Female,Chennai,New,2024-08-17
CUS107350,22,Female,Ahmedabad,Returning,2024-06-26
CUS104332,42,Male,Ahmedabad,Returning,2024-11-24
CUS107323,56,Female,Hyderabad,Returning,2023-04-16
CUS103002,54,Male,Hyderabad,Loyal,2024-04-16
CUS101002,33,Female,Hyderabad,New,2024-08-02
CUS101728,55,Male,Bengaluru,New,2023-05-12
CUS104306,29,Female,Delhi,Returning,2023-03-15
CUS100061,34,Female,Chennai,New,2024-07-18
CUS104582,59,Female,Ahmedabad,Returning,2023-02-06
CUS104836,33,Other,Bengaluru,High Value,2024-02-24
CUS105824,48,Male,Pune,Returning,2024-07-20
CUS105195,20,Female,Pune,Returning,2023-05-15
CUS103682,22,Male,Ahmedabad,New,2024-04-27
CUS100332,30,Female,Mumbai,New,2024-11-23
CUS106228,54,Female,Kolkata,Returning,2024-05-29
CUS102992,58,Male,Chennai,Returning,2025-05-09
CUS104690,33,Male,Bengaluru,New,2024-07-08
CUS101559,58,Male,Mumbai,Returning,2023-03-01
CUS102094,65,Female,Pune,Loyal,2024-11-22
CUS104726,38,Male,Kolkata,Loyal,2024-06-18
CUS106256,64,Male,Delhi,High Value,2024-01-19
CUS100811,29,Female,Bengaluru,Returning,2023-03-16
CUS107259,40,Male,Kolkata,New,2023-03-10
CUS105444,32,Female,Pune,New,2025-04-03
CUS101075,41,Male,Ahmedabad,Returning,2023-04-15
CUS106961,28,Female,Pune,Returning,2025-01-02
CUS106421,22,Male,Mumbai,New,2024-11-14
CUS105474,37,Female,Pune,New,2024-01-02
CUS105871,38,Male,Hyderabad,Loyal,2024-10-22
CUS105062,43,Female,Kolkata,Loyal,2024-04-04
CUS105176,47,Male,Ahmedabad,New,2023-01-06
CUS106632,36,Female,Kolkata,Loyal,2024-03-27
CUS101017,59,Male,Kolkata,Loyal,2025-02-27
CUS106239,20,Female,Ahmedabad,New,2024-08-22
CUS100538,23,Male,Ahmedabad,Loyal,2023-10-01
CUS103245,36,Other,Ahmedabad,New,2023-04-13
CUS103881,42,Female,Ahmedabad,Returning,2024-02-27
CUS100079,34,Female,Bengaluru,Loyal,2024-12-14
CUS104417,41,Female,Kolkata,Returning,2023-03-02
CUS103123,24,Female,Pune,Returning,2025-02-26
CUS103428,30,Male,Mumbai,Returning,2023-05-28
CUS105766,23,Female,Pune,New,2024-10-19
CUS104047,42,Male,Ahmedabad,Returning,2023-09-20
CUS102184,43,Male,Delhi,New,2024-06-28
CUS106131,18,Female,Bengaluru,Returning,2023-01-22
CUS104649,37,Female,Pune,Loyal,2024-04-03
CUS107935,27,Female,Kolkata,Returning,2024-03-22
CUS100712,34,Male,Bengaluru,High Value,2024-06-14
CUS101465,37,Female,Kolkata,Loyal,2024-12-05
CUS103815,37,Female,Chennai,New,2024-09-06
CUS101817,48,Male,Kolkata,New,2023-09-09
CUS103149,18,Male,Bengaluru,Returning,2023-04-22
CUS104087,27,Female,Chennai,High Value,2023-02-04
CUS100149,31,Female,Pune,Loyal,2025-06-01
CUS103693,65,Female,Hyderabad,Returning,2024-10-13
CUS100879,26,Male,Ahmedabad,Returning,2024-12-16
CUS100982,25,Male,Delhi,Returning,2025-05-28
CUS107623,21,Female,Bengaluru,New,2024-01-28
CUS100169,64,Male,Kolkata,Returning,2023-04-08
CUS105689,27,Male,Mumbai,High Value,2025-01-20
CUS105748,40,Female,Bengaluru,New,2024-12-25
CUS103877,35,Female,Mumbai,High Value,2024-11-12
CUS101452,62,Other,Ahmedabad,Returning,2024-01-14
CUS101009,18,Male,Kolkata,New,2023-04-17
CUS106950,30,Male,Chennai,Loyal,2023-11-06
CUS103121,53,Other,Mumbai,Loyal,2023-01-09
CUS105168,20,Female,Hyderabad,New,2024-01-30
CUS103017,25,Male,Bengaluru,Loyal,2024-06-19
CUS102157,65,Male,Mumbai,Returning,2024-09-15
CUS103785,46,Male,Ahmedabad,Loyal,2023-12-20
CUS102189,65,Female,Ahmedabad,Returning,2024-10-13
CUS102874,46,Female,Bengaluru,New,2025-02-23
CUS101608,48,Female,Ahmedabad,Loyal,2024-12-06
CUS107490,62,Male,Chennai,Returning,2025-02-04
CUS100509,19,Other,Pune,New,2025-05-21
CUS106848,62,Male,Chennai,Returning,2023-06-03
CUS106958,33,Female,Delhi,Returning,2024-11-17
CUS107453,38,Male,Chennai,Returning,2023-03-05
CUS105502,47,Female,Kolkata,New,2025-04-21
CUS107957,54,Male,Bengaluru,New,2025-05-12
CUS101320,18,Female,Kolkata,Loyal,2024-03-17
CUS104080,36,Female,Ahmedabad,New,2024-07-07
CUS104803,28,Male,Kolkata,Returning,2023-07-14
CUS106951,44,Male,Pune,New,2025-02-07
CUS107434,44,Male,Delhi,Loyal,2025-04-26
CUS102127,57,Male,Pune,Loyal,2024-11-25
CUS105028,47,Male,Mumbai,Returning,2025-03-28
CUS104240,33,Female,Hyderabad,Returning,2023-03-15
CUS105867,37,Female,Kolkata,Returning,2023-05-12
CUS100676,34,Male,Hyderabad,New,2023-10-11
CUS105080,29,Male,Ahmedabad,Loyal,2023-07-18
CUS103767,22,Female,Kolkata,New,2023-08-28
CUS102943,31,Female,Bengaluru,Loyal,2023-10-15
CUS107832,50,Male,Pune,New,2023-05-13
CUS101061,60,Male,Chennai,New,2023-08-27
CUS103739,62,Male,Chennai,Loyal,2024-09-11
CUS105603,57,Male,Kolkata,New,2024-10-20
CUS103529,38,Other,Kolkata,New,2023-05-29
CUS106852,38,Female,Bengaluru,Loyal,2024-03-18
CUS100544,44,Female,Bengaluru,Loyal,2023-06-18
CUS103984,42,Male,Chennai,Returning,2024-08-19
CUS103656,20,Female,Kolkata,Returning,2024-03-25
CUS102306,55,Male,Hyderabad,Loyal,2023-03-31
CUS105076,22,Male,Ahmedabad,New,2023-12-11
CUS104487,34,Female,Ahmedabad,Returning,2024-10-14
CUS107708,20,Female,Mumbai,Returning,2023-05-28
CUS104198,36,Female,Bengaluru,Loyal,2023-02-09
CUS104231,62,Other,Mumbai,New,2024-04-22
CUS106255,24,Female,Kolkata,New,2025-04-20
CUS106769,27,Male,Hyderabad,Returning,2024-03-24
CUS103617,22,Male,Kolkata,Loyal,2023-07-02
CUS106462,35,Female,Hyderabad,New,2023-02-07
CUS100858,64,Male,Chennai,Loyal,2024-05-09
CUS107803,33,Female,Kolkata,High Value,2024-01-18
CUS107660,19,Female,Bengaluru,High Value,2024-04-10
CUS101103,48,Male,Chennai,Loyal,2023-01-05
CUS104958,38,Other,Chennai,Loyal,2023-12-16
CUS105059,39,Female,Bengaluru,Loyal,2023-04-19
CUS105910,45,Male,Kolkata,New,2023-12-01
CUS103505,47,Male,Hyderabad,Returning,2023-04-25
CUS102280,65,Female,Mumbai,New,2025-01-02
CUS100601,18,Female,Hyderabad,New,2024-03-02
CUS104519,54,Female,Hyderabad,New,2025-06-16
CUS100408,23,Female,Ahmedabad,New,2023-01-06
CUS103487,51,Female,Chennai,New,2024-09-25
CUS100927,25,Male,Bengaluru,New,2024-02-04
CUS102897,65,Male,Ahmedabad,Returning,2023-12-20
CUS101649,40,Female,Bengaluru,Loyal,2024-02-19
CUS106814,53,Male,Ahmedabad,Loyal,2023-05-13
CUS104140,32,Male,Ahmedabad,Returning,2025-04-21
CUS104428,45,Female,Delhi,New,2025-02-24
CUS105662,43,Male,Bengaluru,New,2023-10-19
CUS102807,26,Male,Pune,New,2023-04-17
CUS107181,53,Female,Mumbai,High Value,2024-05-25
CUS107782,56,Male,Ahmedabad,Returning,2023-05-02
CUS104273,40,Other,Hyderabad,New,2023-04-30
CUS106492,27,Other,Delhi,New,2024-09-24
CUS107309,31,Male,Bengaluru,New,2025-03-01
CUS101562,27,Female,Ahmedabad,New,2024-08-08
CUS103194,19,Female,Bengaluru,Returning,2024-10-15
CUS102470,39,Male,Ahmedabad,New,2024-05-23
CUS104205,45,Male,Chennai,High Value,2023-04-12
CUS106822,34,Female,Mumbai,Loyal,2024-02-05
CUS103534,44,Other,Pune,New,2025-04-13
CUS100576,58,Female,Delhi,Returning,2023-12-15
CUS104401,22,Male,Hyderabad,Returning,2024-03-23
CUS107194,21,Male,Chennai,Returning,2024-07-16
CUS100354,33,Female,Kolkata,New,2024-02-11
CUS104359,44,Male,Delhi,New,2025-01-06
CUS103540,47,Male,Chennai,Loyal,2025-04-24
CUS105963,59,Female,Hyderabad,Loyal,2024-02-08
CUS107608,43,Male,Bengaluru,New,2023-10-19
CUS107169,65,Female,Hyderabad,Loyal,2023-03-06
CUS100177,44,Female,Delhi,New,2024-07-04
CUS102521,47,Male,Delhi,Loyal,2025-05-27
CUS106120,50,Male,Bengaluru,Loyal,2024-06-27
CUS105199,36,Female,Bengaluru,High Value,2024-04-12
CUS107657,25,Male,Bengaluru,Loyal,2024-06-13
CUS106523,27,Male,Hyderabad,Loyal,2024-07-17
CUS107654,55,Male,Chennai,Returning,2023-12-30
CUS100866,25,Male,Hyderabad,New,2025-05-05
CUS103946,30,Female,Chennai,High Value,2025-02-09
CUS100328,18,Male,Bengaluru,New,2025-01-25
CUS107851,25,Female,Ahmedabad,New,2023-11-07
CUS102882,49,Male,Pune,High Value,2024-01-14
CUS103589,38,Male,Mumbai,New,2024-12-31
CUS103574,23,Male,Delhi,Returning,2025-04-12
CUS103968,32,Female,Mumbai,Loyal,2025-01-29
CUS107678,28,Other,Mumbai,New,2023-03-30
CUS102885,58,Male,Ahmedabad,New,2025-03-03
CUS103857,46,Female,Delhi,High Value,2023-01-09
CUS103590,22,Female,Bengaluru,New,2024-08-18
CUS101744,47,Female,Pune,Loyal,2023-08-17
CUS105416,47,Female,Delhi,Returning,2024-05-18
CUS104914,24,Female,Kolkata,High Value,2024-09-19
CUS102699,39,Female,Pune,Returning,2025-01-08
CUS105167,39,Female,Ahmedabad,Loyal,2023-10-27
CUS103779,54,Male,Chennai,New,2024-05-09
CUS101915,48,Female,Bengaluru,High Value,2025-05-27
CUS102619,54,Male,Pune,Returning,2025-04-19
CUS107365,34,Female,Hyderabad,New,2024-09-01
CUS101385,27,Male,Chennai,Returning,2024-05-16
CUS103145,26,Female,Bengaluru,New,2025-05-13
CUS106663,27,Male,Kolkata,Returning,2024-06-24
CUS107586,60,Male,Ahmedabad,New,2025-05-20
CUS106343,54,Female,Bengaluru,New,2023-11-23
CUS100181,62,Female,Delhi,Returning,2024-09-26
CUS104407,54,Female,Hyderabad,Loyal,2024-05-05
CUS106766,31,Male,Delhi,Returning,2025-02-22
CUS107632,59,Male,Bengaluru,Returning,2023-07-08
CUS106405,59,Female,Ahmedabad,Returning,2023-03-30
CUS104295,50,Male,Hyderabad,Loyal,2025-06-08
CUS106389,26,Male,Ahmedabad,Returning,2025-03-29
CUS102453,65,Female,Chennai,Loyal,2025-01-13
CUS102446,24,Female,Bengaluru,New,2023-09-27
CUS104553,31,Male,Ahmedabad,Loyal,2023-12-25
CUS101323,44,Female,Mumbai,Returning,2025-02-05
CUS107677,61,Male,Mumbai,Returning,2023-10-22
CUS103989,63,Male,Kolkata,High Value,2024-11-01
CUS103558,47,Male,Hyderabad,New,2024-11-19
CUS102673,30,Female,Pune,Returning,2025-06-16
CUS100041,22,Female,Delhi,Loyal,2024-04-29
CUS106695,58,Female,Mumbai,New,2023-03-15
CUS103912,65,Male,Pune,New,2023-04-13
CUS104233,36,Female,Kolkata,High Value,2025-03-03
CUS107915,41,Female,Ahmedabad,Loyal,2024-11-18
CUS100217,50,Other,Pune,Returning,2024-05-10
CUS100185,19,Male,Kolkata,Returning,2024-04-16
CUS105030,59,Male,Chennai,Returning,2023-02-12
CUS107982,48,Female,Chennai,Loyal,2025-03-08
CUS101034,53,Male,Pune,Returning,2023-11-14
CUS101729,27,Male,Mumbai,Returning,2024-07-06
CUS103535,38,Female,Kolkata,High Value,2024-10-13
CUS105329,62,Female,Pune,Returning,2025-03-18
CUS100683,46,Male,Chennai,New,2025-05-02
CUS106472,41,Female,Pune,Loyal,2024-04-23
CUS102939,51,Female,Chennai,Returning,2024-12-12
CUS100087,37,Male,Ahmedabad,Returning,2024-10-13
CUS106154,34,Female,Ahmedabad,Loyal,2023-06-14
CUS106969,56,Male,Kolkata,Loyal,2023-07-10
CUS107074,38,Female,Ahmedabad,Loyal,2023-10-09
CUS101617,38,Male,Hyderabad,Loyal,2024-03-20
CUS103210,21,Female,Ahmedabad,New,2024-06-22
CUS101737,59,Female,Mumbai,Loyal,2024-11-15
CUS101575,45,Female,Delhi,New,2024-07-20
CUS106129,62,Male,Hyderabad,Returning,2024-10-08
CUS103025,39,Female,Kolkata,Returning,2024-10-23
CUS100257,32,Male,Bengaluru,Returning,2024-03-28
CUS106208,39,Male,Bengaluru,New,2023-04-29
CUS104284,31,Female,Hyderabad,Returning,2023-01-30
CUS104112,41,Other,Chennai,High Value,2023-03-31
CUS104745,43,Male,Hyderabad,New,2025-03-05
CUS104856,25,Female,Chennai,New,2025-05-18
CUS105816,30,Female,Bengaluru,Returning,2023-12-27
CUS104594,41,Male,Delhi,Loyal,2024-01-09
CUS105489,27,Female,Pune,Returning,2023-08-05
CUS107834,50,Male,Chennai,Loyal,2024-04-30
CUS107038,38,Female,Ahmedabad,New,2023-12-16
CUS100737,30,Female,Delhi,New,2023-08-24
CUS104331,40,Female,Mumbai,New,2025-06-17
CUS100965,65,Male,Hyderabad,Returning,2024-12-13
CUS100543,18,Male,Chennai,High Value,2023-07-27
CUS107689,58,Female,Bengaluru,Loyal,2023-09-21
CUS102932,51,Male,Bengaluru,Returning,2024-12-11
CUS106567,19,Male,Hyderabad,New,2025-05-27
CUS102476,51,Male,Delhi,Returning,2024-01-31
CUS102221,30,Female,Ahmedabad,New,2024-11-19
CUS101739,51,Male,Pune,New,2025-05-03
CUS106179,27,Female,Delhi,Returning,2023-09-18
CUS105755,55,Female,Ahmedabad,Returning,2023-12-13
CUS100932,25,Female,Bengaluru,Returning,2025-01-25
CUS104279,34,Female,Chennai,Loyal,2025-01-20
CUS104329,52,Female,Pune,New,2024-09-05
CUS100381,33,Male,Kolkata,Returning,2025-01-31
CUS100056,52,Male,Bengaluru,New,2023-10-28
CUS100069,58,Other,Hyderabad,Loyal,2023-07-29
CUS101242,34,Male,Chennai,New,2024-09-11
CUS100711,60,Male,Hyderabad,Loyal,2024-07-13
CUS107612,65,Female,Pune,High Value,2023-07-21
CUS101656,45,Female,Mumbai,New,2025-04-04
CUS103787,33,Female,Kolkata,Returning,2025-02-26
CUS101623,58,Female,Kolkata,Loyal,2023-03-21
CUS103480,41,Male,Kolkata,Loyal,2024-03-21
CUS105129,48,Female,Bengaluru,Returning,2023-07-30
CUS101934,41,Male,Bengaluru,Returning,2023-03-16
CUS101905,49,Male,Ahmedabad,New,2025-06-08
CUS104043,50,Male,Kolkata,New,2023-08-31
CUS100445,20,Male,Bengaluru,Returning,2023-01-21
CUS103821,49,Female,Ahmedabad,New,2024-04-28
CUS101886,29,Male,Kolkata,High Value,2024-11-04
CUS105548,38,Male,Delhi,New,2024-10-01
CUS106516,48,Male,Mumbai,Returning,2025-04-02
CUS104864,30,Female,Hyderabad,New,2023-09-04
CUS102627,54,Male,Delhi,Returning,2024-12-26
CUS101952,45,Female,Delhi,New,2024-12-29
CUS101671,21,Female,Kolkata,Loyal,2024-03-12
CUS101665,37,Female,Mumbai,New,2023-04-15
CUS101022,26,Male,Delhi,Loyal,2023-11-10
CUS103504,46,Female,Bengaluru,New,2024-11-06
CUS102809,57,Male,Mumbai,Loyal,2024-09-06
CUS100019,38,Female,Bengaluru,New,2025-03-27
CUS102877,53,Female,Kolkata,New,2025-05-18
CUS105274,53,Other,Hyderabad,Returning,2023-06-09
CUS104851,44,Female,Chennai,Loyal,2023-12-22
CUS107913,40,Female,Chennai,New,2024-08-24
CUS100970,26,Male,Chennai,New,2025-02-28
CUS105623,23,Female,Hyderabad,Loyal,2023-05-16
CUS100751,63,Male,Kolkata,New,2024-05-22
CUS102966,39,Other,Kolkata,Returning,2023-05-16
CUS101669,64,Female,Kolkata,New,2023-03-17
CUS102646,23,Male,Ahmedabad,High Value,2023-05-17
CUS100476,61,Female,Delhi,Loyal,2023-10-31
CUS102770,53,Male,Mumbai,New,2023-02-14
CUS103176,33,Female,Delhi,Loyal,2024-09-05
CUS104638,18,Female,Chennai,New,2024-07-28
CUS103966,55,Female,Hyderabad,New,2025-04-15
CUS100468,41,Female,Delhi,Returning,2023-09-10
CUS105936,47,Female,Pune,Returning,2025-05-28
CUS106244,40,Other,Delhi,New,2023-04-01
CUS100308,60,Male,Chennai,New,2024-02-07
CUS107617,42,Female,Kolkata,New,2023-11-06
CUS106169,50,Male,Mumbai,New,2023-06-24
CUS105271,19,Male,Kolkata,New,2023-11-23
CUS106279,20,Male,Chennai,Returning,2023-06-05
CUS105097,44,Female,Pune,Loyal,2023-01-15
CUS104374,32,Male,Bengaluru,New,2024-06-08
CUS102821,63,Female,Kolkata,High Value,2024-02-06
CUS106820,23,Female,Pune,New,2024-10-30
CUS107252,52,Female,Delhi,Returning,2024-05-12
CUS105165,33,Male,Pune,New,2024-10-04
CUS105924,36,Male,Bengaluru,New,2024-07-09
CUS103001,31,Male,Hyderabad,Loyal,2023-05-29
CUS106218,38,Female,Hyderabad,Returning,2024-08-26
CUS104716,59,Female,Kolkata,New,2025-02-09
CUS102114,53,Female,Bengaluru,Loyal,2024-05-18
CUS100080,45,Male,Kolkata,Returning,2024-08-28
CUS106987,44,Female,Delhi,New,2025-04-16
CUS100641,53,Male,Hyderabad,New,2024-08-06
CUS106838,20,Female,Bengaluru,New,2024-03-06
CUS101480,45,Other,Delhi,Loyal,2023-03-24
CUS107940,54,Female,Kolkata,High Value,2023-08-17
CUS101055,50,Female,Ahmedabad,New,2023-06-25
CUS105155,50,Male,Kolkata,Loyal,2025-01-11
CUS102589,28,Male,Chennai,Returning,2024-08-23
CUS106309,54,Female,Kolkata,Returning,2024-07-05
CUS106699,30,Male,Mumbai,Returning,2023-12-23
CUS106771,44,Female,Ahmedabad,Loyal,2023-03-17
CUS104309,59,Other,Ahmedabad,New,2024-10-07
CUS107977,29,Male,Mumbai,Returning,2023-09-18
CUS107495,28,Female,Hyderabad,New,2024-04-18
CUS103715,27,Male,Pune,New,2024-11-18
CUS101056,44,Female,Pune,New,2024-11-14
CUS107401,55,Male,Hyderabad,Loyal,2023-05-17
CUS102283,57,Male,Pune,Returning,2023-01-30
CUS102199,53,Male,Pune,New,2024-04-25
CUS104610,35,Male,Mumbai,Returning,2024-09-20
CUS102233,28,Other,Kolkata,Returning,2023-01-10
CUS101511,36,Female,Delhi,New,2024-04-09
CUS100118,56,Female,Ahmedabad,Returning,2023-07-23
CUS105045,29,Female,Hyderabad,New,2023-12-09
CUS103053,42,Female,Kolkata,New,2023-11-07
CUS101163,23,Female,Hyderabad,New,2024-12-29
CUS106498,47,Female,Bengaluru,New,2025-03-15
CUS103768,25,Male,Kolkata,High Value,2023-04-02
CUS104372,58,Female,Kolkata,Returning,2023-08-08
CUS102670,45,Female,Mumbai,Loyal,2023-11-18
CUS107896,54,Male,Hyderabad,Returning,2023-11-10
CUS105060,33,Female,Chennai,New,2023-01-01
CUS106140,35,Female,Hyderabad,Returning,2024-09-06
CUS107508,42,Female,Hyderabad,New,2024-03-16
CUS101281,54,Female,Bengaluru,New,2024-03-20
CUS101864,57,Male,Chennai,New,2025-04-16
CUS103297,30,Female,Chennai,Returning,2023-11-07
CUS107937,54,Female,Hyderabad,Loyal,2025-06-09
CUS107277,49,Male,Delhi,New,2023-05-25
CUS107087,32,Other,Ahmedabad,New,2024-05-13
CUS101883,21,Female,Pune,New,2023-02-11
CUS101042,45,Male,Kolkata,Returning,2023-03-02
CUS102540,65,Female,Bengaluru,Returning,2025-03-12
CUS103024,21,Male,Bengaluru,New,2023-09-11
CUS107888,37,Other,Pune,High Value,2024-06-16
CUS101400,49,Female,Chennai,Returning,2023-06-14
CUS101783,47,Male,Bengaluru,Returning,2023-07-30
CUS102692,43,Male,Hyderabad,Returning,2023-05-16
CUS101945,48,Female,Ahmedabad,New,2024-09-08
CUS104438,45,Female,Mumbai,Returning,2024-06-24
CUS107783,61,Male,Pune,New,2024-05-16
CUS102276,20,Female,Pune,Loyal,2024-02-17
CUS106206,49,Female,Bengaluru,Returning,2024-05-13
CUS102669,61,Female,Hyderabad,High Value,2024-01-15
CUS105899,41,Male,Kolkata,Returning,2025-04-15
CUS103625,29,Female,Hyderabad,Loyal,2023-04-03
CUS106502,50,Female,Bengaluru,New,2023-09-30
CUS104055,22,Female,Pune,Returning,2025-05-29
CUS105213,53,Male,Kolkata,New,2025-06-05
CUS105570,27,Male,Ahmedabad,Returning,2024-12-19
CUS105114,33,Female,Kolkata,New,2024-08-28
CUS100618,35,Male,Chennai,High Value,2023-12-05
CUS104125,39,Female,Hyderabad,Loyal,2025-06-15
CUS103375,21,Other,Delhi,Loyal,2023-06-25
CUS104031,51,Female,Chennai,New,2024-05-09
CUS100773,25,Female,Chennai,High Value,2023-01-08
CUS107900,65,Female,Bengaluru,New,2023-03-12
CUS104974,58,Male,Chennai,Returning,2024-06-20
CUS101820,42,Male,Pune,Returning,2024-06-27
CUS103880,36,Male,Ahmedabad,Returning,2024-04-11
CUS100050,37,Male,Hyderabad,Loyal,2024-07-08
CUS105641,33,Female,Ahmedabad,Returning,2024-09-27
CUS100733,41,Female,Ahmedabad,Returning,2023-08-27
CUS100245,27,Female,Hyderabad,Returning,2024-03-08
CUS104180,65,Female,Chennai,New,2024-11-03
CUS100179,56,Male,Chennai,New,2023-01-25
CUS107081,35,Male,Pune,New,2023-07-08
CUS100017,54,Female,Mumbai,Returning,2024-11-26
CUS105852,21,Female,Hyderabad,Returning,2024-10-06
CUS104290,55,Male,Bengaluru,New,2024-11-12
CUS103437,20,Female,Bengaluru,New,2025-06-16
CUS101010,60,Male,Pune,New,2025-04-21
CUS105425,31,Male,Ahmedabad,New,2024-04-26
CUS106749,37,Male,Kolkata,New,2024-04-06
CUS104100,59,Male,Chennai,Loyal,2025-04-17
CUS104774,37,Male,Kolkata,Loyal,2025-01-10
CUS107944,59,Female,Kolkata,New,2023-09-25
CUS102302,64,Female,Hyderabad,Returning,2024-06-22
CUS105612,57,Male,Mumbai,New,2025-03-13
CUS106252,34,Female,Delhi,New,2024-11-22
CUS100511,34,Male,Chennai,New,2024-07-18
CUS100321,29,Female,Hyderabad,Loyal,2023-08-23
CUS104633,49,Male,Hyderabad,Loyal,2023-07-15
CUS102227,24,Male,Bengaluru,Loyal,2023-08-22
CUS105077,47,Male,Chennai,Returning,2024-11-01
CUS101412,62,Male,Pune,New,2024-08-21
CUS104993,47,Female,Ahmedabad,New,2024-09-30
CUS103125,56,Male,Kolkata,New,2023-09-23
CUS105501,34,Female,Chennai,New,2023-12-21
CUS105717,51,Male,Kolkata,New,2024-06-02
CUS105838,21,Female,Kolkata,Returning,2023-03-17
CUS107839,57,Male,Delhi,Returning,2023-08-09
CUS107779,19,Female,Mumbai,New,2023-07-08
CUS103916,53,Female,Hyderabad,High Value,2024-09-22
CUS102794,47,Male,Bengaluru,Loyal,2024-01-28
CUS104054,52,Male,Pune,Returning,2023-04-01
CUS103353,23,Male,Kolkata,Returning,2024-01-16
CUS104942,33,Other,Pune,New,2023-06-06
CUS102638,50,Female,Pune,Loyal,2023-11-24
CUS103734,53,Male,Ahmedabad,Loyal,2024-08-24
CUS105832,32,Male,Chennai,Returning,2023-04-20
CUS104477,30,Male,Kolkata,Loyal,2023-09-01
CUS102133,64,Male,Mumbai,Returning,2024-11-01
CUS107749,30,Male,Hyderabad,New,2024-05-21
CUS102087,30,Female,Chennai,New,2023-04-17
CUS107737,60,Female,Ahmedabad,Returning,2025-06-01
CUS107304,65,Male,Kolkata,New,2023-11-21
CUS102833,44,Female,Pune,Returning,2024-08-11
CUS102288,38,Female,Pune,Returning,2023-11-17
CUS101414,38,Male,Mumbai,High Value,2024-08-06
CUS107286,34,Male,Ahmedabad,Returning,2023-12-14
CUS101483,37,Female,Mumbai,Returning,2025-04-24
CUS101741,57,Male,Ahmedabad,New,2024-01-28
CUS106372,59,Female,Ahmedabad,New,2023-10-23
CUS105918,37,Male,Chennai,New,2025-01-19
CUS105103,61,Male,Chennai,Returning,2024-07-01
CUS107558,54,Female,Mumbai,Loyal,2023-10-23
CUS105484,19,Male,Chennai,Returning,2023-08-06
CUS106161,47,Male,Kolkata,New,2023-12-10
CUS106474,47,Other,Pune,New,2024-12-13
CUS102002,31,Female,Ahmedabad,New,2024-09-25
CUS106577,62,Male,Chennai,New,2023-03-05
CUS107483,35,Male,Ahmedabad,New,2023-01-30
CUS101720,56,Female,Mumbai,Returning,2025-04-30
CUS101328,40,Male,Ahmedabad,Returning,2023-03-31
CUS105950,60,Male,Bengaluru,Returning,2023-03-27
CUS100435,62,Male,Delhi,New,2023-06-30
CUS107080,26,Female,Kolkata,New,2023-06-06
CUS101373,40,Male,Chennai,High Value,2023-11-17
CUS104847,46,Female,Kolkata,Loyal,2024-07-07
CUS106275,45,Male,Mumbai,Returning,2025-04-26
CUS104338,44,Male,Chennai,Loyal,2024-06-17
CUS101044,53,Female,Delhi,New,2024-08-19
CUS104609,28,Male,Mumbai,New,2024-01-14
CUS101487,48,Male,Pune,New,2023-03-11
CUS101176,56,Female,Mumbai,Returning,2024-07-28
CUS107731,46,Male,Delhi,New,2023-09-04
CUS101429,23,Female,Chennai,New,2023-10-10
CUS106847,31,Female,Kolkata,New,2023-11-16
CUS102149,58,Male,Ahmedabad,New,2025-04-22
CUS102603,45,Male,Hyderabad,Loyal,2024-11-03
