Record_ID,Campaign_ID,Customer_ID,Date,Impressions,Clicks,Conversions,Spend,Revenue,Device,Audience_Type,CTR_Pct,Conversion_Rate_Pct,ROAS
REC1011511,CMP1020,CUS102680,2024-10-06,1161,55,8,337.12,4345.4,Mobile,Retargeting,4.74,14.55,12.89
REC1025007,CMP1076,CUS102189,2025-04-26,32947,1257,162,19065.62,105802.88,Mobile,Lookalike,3.82,12.89,5.55
REC1009270,CMP1102,CUS104893,2025-02-21,32129,3211,264,52263.75,362531.03,Desktop,Prospecting,9.99,8.22,6.94
REC1006415,CMP1083,CUS105474,2024-01-23,12685,1196,88,14588.23,37780.74,Mobile,Lookalike,9.43,7.36,2.59
REC1014446,CMP1107,CUS100912,2025-11-19,4811,209,32,1444.66,24069.3,Desktop,Prospecting,4.34,15.31,16.66
REC1009889,CMP1023,CUS100787,2025-04-30,71642,6642,385,109443.02,552128.59,Desktop,Prospecting,9.27,5.8,5.04
REC1000096,CMP1111,CUS105809,2024-12-09,5045,367,49,1506.41,70340.86,Mobile,Lookalike,7.27,13.35,46.69
REC1017917,CMP1032,CUS106856,2024-02-03,99078,5599,375,41454.56,223864.76,Tablet,Prospecting,5.65,6.7,5.4
REC1008374,CMP1005,CUS100079,2025-10-15,18466,463,65,6473.23,61467.81,Desktop,Prospecting,2.51,14.04,9.5
REC1022131,CMP1107,CUS101240,2024-08-09,28396,2205,115,15772.67,79822.52,Mobile,Lookalike,7.77,5.22,5.06
REC1032276,CMP1039,CUS102820,2024-03-24,26073,2976,60,29701.52,84130.44,Mobile,Prospecting,11.41,2.02,2.83
REC1000070,CMP1047,CUS102479,2024-02-03,11279,2372,54,3454.38,8695.36,Desktop,Lookalike,2.17,22.04,2.52
REC1028201,CMP1104,CUS100590,2024-04-03,72079,8068,1191,92560.91,491178.15,Mobile,Prospecting,11.19,14.76,5.31
REC1013797,CMP1116,CUS106433,2024-10-21,60236,6354,164,21897.3,194388.41,Mobile,Prospecting,10.55,2.58,8.88
REC1000083,CMP1049,CUS103499,2024-04-06,80104,4417,364,9888.38,298206.42,Desktop,Lookalike,5.51,8.24,30.16
REC1032859,CMP1009,CUS103890,2024-08-13,90147,3902,68,42044.83,27570.43,Mobile,Retargeting,4.33,1.74,0.66
REC1003929,CMP1041,CUS107803,2024-10-06,56259,898,58,12793.21,77696.77,Tablet,Prospecting,1.6,6.46,6.07
REC1030544,CMP1114,CUS106837,2024-10-14,88140,6008,566,28808.24,570161.72,Mobile,Prospecting,6.82,9.42,19.79
REC1009646,CMP1002,CUS103884,2024-10-20,27957,2508,477,21551.95,706461.61,Mobile,Prospecting,8.97,19.02,32.78
REC1027781,CMP1004,CUS107833,2024-10-29,14468,370,6,3776.91,5616.38,Mobile,Retargeting,2.56,1.62,1.49
REC1020575,CMP1030,CUS104712,2025-05-13,36403,2674,330,9975.03,237813.61,Desktop,Lookalike,7.35,12.34,23.84
REC1023721,CMP1001,CUS104285,2025-07-09,30125,1248,76,13167.94,74816.5,Desktop,Prospecting,4.14,6.09,5.68
REC1029152,CMP1063,CUS107230,2024-07-27,19813,1801,224,18481.04,30990.25,Tablet,Lookalike,9.09,12.44,1.68
REC1029330,CMP1088,CUS107247,2025-05-07,76912,8560,1277,26901.6,1553364.82,Mobile,Prospecting,11.13,14.92,57.74
REC1026059,CMP1087,CUS100524,2024-05-01,63688,537,30,9565.82,3377.6,Mobile,Retargeting,0.84,5.59,0.35
REC1017915,CMP1026,CUS105852,2025-03-20,54062,2976,92,44810.64,75807.91,Mobile,Lookalike,5.5,3.09,1.69
REC1031584,CMP1017,CUS107850,2024-08-12,7659,664,136,10074.9,174137.93,Mobile,Prospecting,8.67,20.48,17.28
REC1005853,CMP1047,CUS102089,2025-04-21,50912,3006,310,50235.99,75080.97,Desktop,Lookalike,5.9,10.31,1.49
REC1011398,CMP1110,CUS101921,2024-11-13,68782,3456,673,46181.14,423089.83,Mobile,Retargeting,5.02,19.47,9.16
REC1021206,CMP1107,CUS101759,2025-10-11,95103,5856,479,81305.15,162291.29,Mobile,Retargeting,6.16,8.18,2
REC1022068,CMP1055,CUS107702,2025-06-10,12457,605,34,10092.62,21136.36,Desktop,Lookalike,4.86,5.62,2.09
REC1021456,CMP1031,CUS101030,2024-12-03,90635,3247,624,37340.59,696548.31,Desktop,Retargeting,3.58,19.22,18.65
REC1029204,CMP1098,CUS100130,2025-07-11,8438,883,60,1812.37,125486.94,Mobile,Prospecting,10.46,6.8,46.52
REC1011933,CMP1051,CUS103157,2025-06-13,46815,1939,208,31111.57,92507.41,Mobile,Prospecting,4.14,10.73,2.97
REC1010572,CMP1016,CUS102296,2024-08-12,575,51,1,827.43,664.7,Mobile,Prospecting,8.87,1.96,0.8
REC1021583,CMP1025,CUS102848,2025-08-18,12749,220,18,3485.94,125486.94,Mobile,Retargeting,1.73,8.18,0.62
REC1020318,CMP1008,CUS106498,2025-02-09,91820,6270,377,46110.65,232790.33,Tablet,Lookalike,6.83,6.01,5.05
REC1029509,CMP1040,CUS107857,2024-08-07,92724,8041,291,106950.93,73335.12,Mobile,Prospecting,8.67,3.62,0.69
REC1001487,CMP1080,CUS105380,2025-07-04,2910,91,10,1136.94,3483.44,Tablet,Lookalike,3.13,10.99,3.06
REC1020228,CMP1119,CUS104780,2025-07-15,95746,11082,524,16653.8,83325.12,Mobile,Retargeting,11.57,4.73,5
REC1028590,CMP1092,CUS105237,2024-04-29,17525,430,66,1379.71,41063.71,Mobile,Lookalike,2.45,15.35,29.76
REC1022137,CMP1041,CUS104731,2025-03-23,46223,2900,58,11732.47,9179.74,Mobile,Retargeting,6.27,2,0.78
REC1016764,CMP1056,CUS103304,2024-05-08,3334,238,30,2565.18,23489.39,Mobile,Lookalike,7.14,12.61,9.16
REC1018707,CMP1064,CUS101306,2024-07-26,7550,216,2,2872.95,469.45,Mobile,Prospecting,2.86,0.93,0.16
REC1003378,CMP1108,CUS104531,2025-05-29,18408,1828,239,29081.83,139666.09,Mobile,Prospecting,9.93,13.07,4.8
REC1008857,CMP1018,CUS104869,2024-08-18,46409,5211,862,79702.61,108132.48,Tablet,Prospecting,11.23,16.54,1.36
REC1024091,CMP1090,CUS101712,2024-07-27,95568,7330,1472,25707.18,1369624.03,Desktop,Lookalike,7.67,20.08,53.28
REC1012208,CMP1054,CUS103169,2025-01-22,74721,2002,162,26798.05,134098.47,Mobile,Lookalike,2.68,8.09,5
REC1030083,CMP1012,CUS104576,2024-05-14,99614,7110,349,98476.14,268986.73,Mobile,Retargeting,7.14,4.91,2.73
REC1021697,CMP1026,CUS102223,2024-03-17,50952,2927,313,40346.14,160631.04,Tablet,Retargeting,5.74,10.69,3.98
REC1027851,CMP1108,CUS103282,2025-05-12,45946,2104,305,5607.93,417466.78,Mobile,Prospecting,4.58,14.5,74.44
REC1028415,CMP1109,CUS106632,2024-06-28,16630,418,67,3418.04,84762.94,Desktop,Lookalike,2.51,16.03,24.8
REC1019742,CMP1109,CUS101567,2025-08-28,23043,1640,244,7958.33,109436.12,Tablet,Prospecting,7.12,14.88,13.75
REC1024420,CMP1059,CUS106363,2024-07-31,43221,1588,52,27538.8,64632.97,Desktop,Prospecting,3.67,3.27,2.35
REC1008285,CMP1028,CUS100784,2024-06-27,10279,1097,26,11491.17,19385.65,Tablet,Prospecting,10.67,2.37,1.69
REC1004199,CMP1118,CUS101820,2025-11-26,34910,3393,700,55758.23,157812.23,Mobile,Prospecting,9.72,20.63,2.83
REC1001732,CMP1092,CUS101513,2024-11-04,76673,8691,285,25544.47,309939.86,Mobile,Prospecting,11.34,3.28,12.13
REC1017329,CMP1027,CUS107662,2024-12-04,30059,877,144,12306.23,57968.68,Tablet,Retargeting,2.92,16.42,4.71
REC1032967,CMP1054,CUS101807,2025-05-01,65682,627,109,4441.4,29874.08,Mobile,Prospecting,0.95,17.38,6.73
REC1028817,CMP1012,CUS107526,2024-06-14,22646,707,45,2730.64,13486.05,Mobile,Prospecting,3.12,6.36,4.94
REC1023689,CMP1019,CUS106648,2024-10-06,76979,1407,272,9148,170445.84,Mobile,Prospecting,1.83,19.33,18.63
REC1021756,CMP1085,CUS105413,2025-06-30,91889,6716,373,94362.63,174532.5,Mobile,Retargeting,7.31,5.55,1.85
REC1008022,CMP1114,CUS107151,2025-09-03,80458,6348,863,17667.49,775222.55,Desktop,Prospecting,7.89,13.59,43.88
REC1010035,CMP1085,CUS104855,2025-04-30,69039,2223,190,15304.82,175691.55,Mobile,Lookalike,3.22,8.55,11.48
REC1000144,CMP1005,CUS101197,2024-11-05,17851,1895,67,3883.72,58310.35,Mobile,Retargeting,10.62,3.54,15.01
REC1010497,CMP1042,CUS100699,2025-05-12,47258,1465,182,18679.68,148968.02,Mobile,Retargeting,3.1,12.42,7.97
REC1001270,CMP1011,CUS104203,2025-05-29,34228,3800,541,54867.03,538393.32,Mobile,Prospecting,11.1,14.24,9.81
REC1008957,CMP1053,CUS104095,2025-02-02,48886,3218,306,32934.01,363640.43,Mobile,Prospecting,6.58,9.51,11.04
REC1030469,CMP1105,CUS101525,2025-07-31,83642,8996,701,119619.98,675091.85,Mobile,Lookalike,10.76,7.79,5.64
REC1000911,CMP1062,CUS103311,2025-09-04,44317,2435,135,17888.86,164647.33,Mobile,Retargeting,5.49,5.54,9.2
REC1026365,CMP1008,CUS100933,2025-09-30,5368,202,35,2729.21,17708.8,Mobile,Prospecting,3.76,17.33,6.49
REC1001588,CMP1090,CUS101917,2024-01-04,19213,2217,319,35046.56,460392.32,Mobile,Prospecting,11.54,14.39,13.14
REC1013745,CMP1080,CUS106387,2024-08-02,63903,6543,1009,27284.67,864386.78,Tablet,Prospecting,10.24,15.42,31.68
REC1017614,CMP1111,CUS107888,2025-05-02,69343,3983,659,6145.98,583889.96,Mobile,Prospecting,5.74,16.55,95
REC1000040,CMP1006,CUS101004,2025-03-14,72050,3157,608,23661.74,109321.64,Mobile,Prospecting,4.38,19.26,4.62
REC1026297,CMP1030,CUS103915,2025-08-30,51865,4714,259,31868.24,108517.14,Tablet,Prospecting,9.09,5.49,3.41
REC1023343,CMP1089,CUS105862,2025-08-24,3572,307,42,2841.93,36195.58,Mobile,Prospecting,8.59,13.68,12.74
REC1006232,CMP1100,CUS106865,2024-11-17,31365,925,12,13753.13,9805.83,Mobile,Prospecting,2.95,1.3,0.71
REC1001594,CMP1010,CUS100525,2024-11-11,16234,1733,75,2964.71,24904.24,Mobile,Prospecting,10.68,4.33,8.4
REC1026259,CMP1055,CUS102353,2025-07-14,22628,610,58,8774.62,61117.79,Tablet,Retargeting,2.7,9.51,6.97
REC1011974,CMP1119,CUS102126,2024-04-18,18962,1617,279,8983.86,58412.66,Mobile,Retargeting,8.53,17.25,6.5
REC1034210,CMP1111,CUS106839,2025-09-03,44556,3911,355,36184.01,77428.79,Desktop,Prospecting,8.78,9.08,2.14
REC1012273,CMP1114,CUS104412,2024-04-07,39375,2523,120,13943.01,40951.23,Desktop,Retargeting,6.41,4.76,2.94
REC1004421,CMP1024,CUS102025,2025-09-05,59444,4982,736,56344.8,919635.35,Desktop,Lookalike,8.38,14.77,16.32
REC1018326,CMP1092,CUS107460,2024-10-19,89016,7597,916,113264.47,1226524.16,Mobile,Retargeting,8.53,12.06,10.83
REC1006946,CMP1010,CUS104117,2024-05-31,59898,3980,552,64006.69,127564.82,Desktop,Lookalike,6.64,13.87,1.99
REC1021464,CMP1000,CUS102658,2025-06-09,96261,10147,874,109702.16,298183.84,Mobile,Prospecting,10.54,8.61,2.72
REC1033902,CMP1110,CUS102453,2025-11-09,70742,5859,805,12802.55,579677.92,Desktop,Prospecting,8.28,13.74,45.28
REC1002029,CMP1101,CUS101833,2024-12-09,97676,6127,455,52164.49,376957.51,Desktop,Lookalike,6.27,7.43,7.23
REC1024477,CMP1088,CUS107440,2025-09-08,23583,632,86,5496.21,115352.19,Mobile,Prospecting,2.68,13.61,20.99
REC1024350,CMP1056,CUS105159,2024-04-03,4684,475,78,3385.26,67750.27,Mobile,Prospecting,10.14,16.42,20.01
REC1012256,CMP1094,CUS102866,2025-01-12,1199,63,3,880.37,3490.48,Mobile,Lookalike,5.25,4.76,3.96
REC1032270,CMP1086,CUS105935,2024-10-24,95960,6540,73,59798.25,89044.18,Desktop,Lookalike,6.82,1.12,1.49
REC1030629,CMP1094,CUS101950,2025-08-22,24140,573,19,2745.5,8377.94,Mobile,Lookalike,2.37,3.32,3.05
REC1030587,CMP1027,CUS106081,2025-08-03,8840,818,16,9568.95,4915.78,Desktop,Prospecting,9.25,1.96,0.51
REC1003806,CMP1031,CUS102233,2024-08-25,99394,5522,57,30898.57,5968.76,Mobile,Lookalike,5.56,1.03,0.19
REC1029988,CMP1034,CUS107045,2024-12-09,29804,2998,334,46487.6,272862.75,Mobile,Retargeting,10.06,11.14,5.87
REC1023670,CMP1085,CUS102988,2024-04-07,19643,1628,82,15976.32,90977.4,Desktop,Retargeting,8.29,5.04,5.69
REC1030728,CMP1028,CUS107920,2025-05-15,46893,5435,1038,83545.71,491313.15,Mobile,Prospecting,11.59,19.1,5.88
REC1001348,CMP1111,CUS101271,2024-07-19,46318,2374,408,17438.28,441349.68,Mobile,Prospecting,5.13,17.19,25.31
REC1030333,CMP1016,CUS104609,2024-01-04,92066,6803,188,44162.44,45514.35,Mobile,Lookalike,7.39,2.76,1.03
REC1034643,CMP1055,CUS103586,2024-07-31,47675,5042,98,48011.11,138707.51,Mobile,Prospecting,10.58,1.94,2.89
REC1007978,CMP1026,CUS103555,2025-09-30,32288,1792,262,8652.42,304935.19,Desktop,Prospecting,5.55,14.62,35.24
REC1032637,CMP1012,CUS100597,2025-11-07,56379,853,31,6938.34,9903.79,Mobile,Prospecting,1.51,3.63,1.43
REC1018998,CMP1056,CUS100226,2025-02-06,81001,2193,141,12975.68,206432.41,Desktop,Prospecting,2.71,6.43,15.91
REC1006925,CMP1038,CUS102304,2024-09-18,87962,6386,1048,89391.65,900129.33,Mobile,Prospecting,7.26,16.41,10.07
REC1002299,CMP1093,CUS100999,2025-10-17,27174,2126,74,9235.75,19040.07,Desktop,Retargeting,7.82,3.48,2.06
REC1014981,CMP1033,CUS106624,2025-06-15,74360,7182,841,119201.32,847023.77,Mobile,Retargeting,9.66,11.71,7.11
REC1028287,CMP1087,CUS102693,2025-07-19,55680,6430,148,33980.79,81475.15,Mobile,Lookalike,11.55,2.3,2.4
REC1016185,CMP1117,CUS101488,2025-07-08,69961,4141,677,34162.5,645547.29,Desktop,Prospecting,5.92,16.35,18.9
REC1026207,CMP1041,CUS103054,2025-04-01,52464,3954,133,6995.71,166829.04,Mobile,Lookalike,7.54,3.36,23.85
REC1002943,CMP1056,CUS107157,2025-06-09,35818,3406,632,39578.79,137908.09,Mobile,Prospecting,9.51,18.56,3.48
REC1023009,CMP1058,CUS102541,2024-01-14,39629,3532,210,6317.33,249206.14,Desktop,Prospecting,8.91,5.95,39.45
REC1010044,CMP1099,CUS102848,2024-05-12,5204,299,7,4928.26,4881.31,Desktop,Prospecting,5.75,2.34,0.99
REC1024165,CMP1049,CUS104496,2025-10-26,6471,464,60,4823.46,84811.55,Mobile,Retargeting,7.17,12.93,17.58
REC1013214,CMP1104,CUS106716,2025-03-13,94890,2164,228,7344.16,280668.03,Tablet,Retargeting,2.28,10.54,38.22
REC1003899,CMP1045,CUS102054,2024-03-22,80756,7278,434,123675,127456.82,Mobile,Retargeting,9.01,5.96,1.03
REC1021330,CMP1046,CUS101078,2024-05-16,68607,1900,267,8246.48,396256.98,Mobile,Prospecting,2.77,14.05,48.05
REC1032340,CMP1033,CUS100228,2025-07-11,35163,3381,90,6374.37,35461.49,Desktop,Prospecting,9.62,2.66,5.56
REC1001157,CMP1105,CUS104449,2025-02-21,95132,7857,91,136482.37,114952.7,Mobile,Retargeting,8.26,1.16,0.84
REC1007577,CMP1080,CUS104498,2024-04-16,20691,1246,146,8600.28,131921.54,Mobile,Prospecting,6.02,11.72,15.34
REC1007759,CMP1108,CUS100878,2024-09-05,59413,2267,184,19553.74,225497.63,Mobile,Prospecting,3.82,8.12,11.53
REC1021724,CMP1078,CUS106013,2024-01-03,30308,3379,532,28995.1,774494.42,Mobile,Prospecting,11.15,15.74,26.71
REC1017526,CMP1101,CUS102418,2025-01-10,93475,8722,1320,150984.82,1112217.33,Desktop,Prospecting,9.33,15.13,7.37
REC1014412,CMP1017,CUS102918,2024-06-04,5102,92,11,212.74,1430.46,Mobile,Prospecting,1.8,11.96,6.72
REC1011660,CMP1112,CUS103211,2024-03-11,21842,369,55,766.09,7923.93,Mobile,Lookalike,1.69,14.91,10.34
REC1011014,CMP1066,CUS107000,2024-12-09,36273,3552,76,6254.52,89073.99,Mobile,Prospecting,9.79,2.14,14.24
REC1016547,CMP1016,CUS104999,2025-04-06,83042,2372,176,14586.79,36080.85,Mobile,Prospecting,1.65,12.87,2.47
REC1013742,CMP1088,CUS107109,2025-10-27,9147,420,35,4001.42,9232.57,Mobile,Retargeting,4.59,8.33,2.31
REC1010562,CMP1093,CUS100953,2025-04-18,53701,2616,241,33312.29,182794.92,Mobile,Retargeting,4.87,9.21,5.49
REC1015564,CMP1065,CUS105080,2025-10-27,87657,7772,576,26357.94,537186.51,Mobile,Retargeting,8.87,7.41,20.38
REC1031694,CMP1060,CUS107032,2024-12-28,27841,2721,218,35767.96,261148.61,Mobile,Retargeting,9.77,8.01,7.3
REC1025406,CMP1082,CUS105277,2025-10-19,84143,3781,217,7230.06,88879.81,Tablet,Retargeting,4.49,5.74,12.29
REC1028745,CMP1003,CUS103107,2024-06-19,14861,606,103,3012.3,15320.49,Mobile,Retargeting,4.08,17,5.09
REC1026238,CMP1104,CUS102802,2024-01-27,27794,510,18,1403.15,17396.71,Tablet,Prospecting,1.83,3.53,12.4
REC1016095,CMP1029,CUS105520,2025-10-08,55438,3474,450,24388.85,300670.54,Desktop,Prospecting,6.27,12.95,12.33
REC1015801,CMP1075,CUS103008,2024-03-25,76680,2372,1181,50369.96,1236533.07,Mobile,Prospecting,8.21,18.75,24.55
REC1026306,CMP1110,CUS104468,2025-06-22,6408,600,64,10691.7,57351.56,Mobile,Prospecting,9.36,10.67,5.36
REC1028413,CMP1000,CUS101226,2025-05-29,87127,6796,826,54182.6,433071.11,Mobile,Retargeting,7.8,12.15,7.99
REC1009986,CMP1012,CUS100510,2025-10-20,74594,4385,710,76341.21,754471.23,Tablet,Lookalike,5.88,16.19,9.88
REC1025776,CMP1029,CUS106585,2024-11-11,53167,3855,676,43937.89,452346.02,Mobile,Prospecting,7.25,17.54,10.3
REC1030238,CMP1116,CUS102682,2024-07-04,9238,788,120,10152.5,173463.64,Mobile,Prospecting,8.53,15.23,17.09
REC1022090,CMP1043,CUS102972,2025-09-27,98861,4130,670,47064.03,287894.79,Mobile,Retargeting,4.18,16.22,6.12
REC1029763,CMP1010,CUS102248,2024-03-11,4242,50,2,380.49,983.77,Mobile,Prospecting,1.18,4,2.59
REC1023855,CMP1056,CUS102144,2025-08-19,49787,1689,47,15422.01,34318.42,Desktop,Prospecting,3.39,2.78,2.23
REC1028116,CMP1011,CUS100649,2024-12-15,38553,3481,401,55021.79,100936.49,Tablet,Prospecting,9.03,11.52,1.83
REC1032204,CMP1067,CUS101537,2025-05-22,97589,701,77,10204.15,67080.14,Mobile,Retargeting,0.72,10.98,6.57
REC1025771,CMP1114,CUS106523,2024-05-21,15395,1421,191,17162.37,92893.12,Mobile,Lookalike,9.23,13.44,5.41
REC1011574,CMP1097,CUS102093,2025-06-30,62773,3661,611,40247.43,282356.92,Mobile,Prospecting,5.83,16.69,7.02
REC1019820,CMP1071,CUS104886,2024-10-14,67355,3771,545,40854.93,151482.3,Mobile,Lookalike,5.6,14.45,3.71
REC1026496,CMP1010,CUS102700,2024-09-26,98092,5669,745,11902.18,500881.52,Mobile,Lookalike,5.78,13.14,42.08
REC1000465,CMP1108,CUS106669,2025-05-25,67122,1825,316,3548.58,323404.85,Tablet,Lookalike,2.72,17.32,91.14
REC1023931,CMP1094,CUS107020,2025-01-16,25677,2281,326,36353.36,251765.26,Mobile,Lookalike,8.88,14.29,6.93
REC1021898,CMP1083,CUS102428,2025-05-06,81641,703,25,8807.31,32802.82,Mobile,Retargeting,0.86,3.56,3.72
REC1005869,CMP1003,CUS106698,2024-12-28,62606,1387,44,3467.01,48621.06,Mobile,Lookalike,2.22,3.17,14.02
REC1015910,CMP1034,CUS101604,2025-05-15,94973,4939,348,75778.42,157651.08,Mobile,Lookalike,5.2,7.05,2.08
REC1011917,CMP1006,CUS102907,2025-07-15,71700,2364,301,19447.79,254391.02,Mobile,Retargeting,3.3,12.73,13.08
REC1012772,CMP1052,CUS105030,2025-06-13,73165,5013,617,51167.93,371813.34,Mobile,Prospecting,6.85,12.31,7.27
REC1033299,CMP1022,CUS100034,2025-11-17,3900,255,42,812.53,31718.4,Mobile,Prospecting,6.54,16.47,39.04
REC1018576,CMP1015,CUS102965,2024-08-01,10265,927,155,6960.12,152109.39,Desktop,Prospecting,9.03,16.72,21.85
REC1000879,CMP1028,CUS102169,2025-04-16,47312,4925,587,31749.5,788783.78,Mobile,Retargeting,10.41,11.92,24.84
REC1024805,CMP1025,CUS103056,2024-07-03,58288,6171,612,56561.62,616838.21,Mobile,Retargeting,10.59,9.92,10.91
REC1031513,CMP1003,CUS101296,2025-03-03,78259,2746,93,36754.91,64665.79,Mobile,Retargeting,3.51,3.39,1.76
REC1002683,CMP1000,CUS103410,2025-09-18,11480,1094,197,11358.71,213601.03,Mobile,Prospecting,9.53,18.01,18.81
REC1001434,CMP1005,CUS107626,2025-09-18,27963,1840,292,10483.71,326182.4,Mobile,Prospecting,6.58,15.87,31.11
REC1028288,CMP1014,CUS106314,2024-12-09,34670,1698,83,8081.5,58813.26,Mobile,Prospecting,4.9,4.89,7.28
REC1018831,CMP1056,CUS103929,2024-10-10,59582,1397,269,5497.14,127634.15,Mobile,Prospecting,2.34,19.26,23.22
REC1012284,CMP1070,CUS105064,2024-03-05,2698,284,49,3376.2,59266.56,Mobile,Lookalike,10.53,17.25,17.55
REC1007112,CMP1077,CUS105891,2025-09-11,51195,4716,267,58295.77,309994.62,Desktop,Prospecting,9.21,5.66,5.32
REC1014814,CMP1029,CUS104297,2024-02-09,2973,354,25,1785.75,31899.63,Desktop,Prospecting,11.91,7.06,17.86
REC1028104,CMP1098,CUS104839,2024-04-07,87334,5211,829,57363.37,773656.94,Desktop,Retargeting,5.97,15.91,13.49
REC1016783,CMP1058,CUS107870,2025-07-09,89275,4605,113,81770.3,23076.17,Mobile,Lookalike,5.16,2.45,0.28
REC1001640,CMP1067,CUS106865,2025-08-10,9087,610,45,4791.22,44676.58,Desktop,Prospecting,6.71,7.38,9.32
REC1019427,CMP1010,CUS100649,2024-11-10,3983,189,5,3325.98,4778.92,Mobile,Prospecting,4.75,2.65,1.44
REC1007431,CMP1026,CUS102587,2024-05-07,41815,2458,239,38746.05,86172.48,Desktop,Prospecting,5.88,9.72,2.22
REC1004945,CMP1008,CUS107382,2024-04-03,51119,5661,916,77667.92,1017653.29,Mobile,Lookalike,11.07,16.18,13.1
REC1030690,CMP1082,CUS106528,2024-07-04,81415,1760,235,16679.34,104525.58,Mobile,Retargeting,2.16,13.35,6.27
REC1018629,CMP1034,CUS102891,2024-11-09,59408,7041,1228,70257.66,622558.16,Desktop,Prospecting,11.85,17.44,8.86
REC1017468,CMP1081,CUS105421,2024-04-10,42694,3632,384,27140.17,438583.16,Mobile,Prospecting,8.51,10.57,16.16
REC1000928,CMP1064,CUS102997,2024-02-03,6403,671,33,10592.08,42044.13,Mobile,Lookalike,10.48,4.92,3.97
REC1017756,CMP1054,CUS102878,2025-04-11,30537,193,19,1439.72,21234.47,Tablet,Lookalike,0.63,9.84,14.75
REC1032071,CMP1034,CUS100916,2024-06-20,5201,89,4,717.3,1691.92,Mobile,Prospecting,1.71,4.49,2.36
REC1014285,CMP1019,CUS100323,2024-08-02,82172,3881,426,53385.41,378504.99,Mobile,Prospecting,4.72,10.98,7.09
REC1025292,CMP1013,CUS104132,2024-08-31,75370,695,66,2207.47,73917.35,Mobile,Prospecting,0.92,9.5,33.49
REC1012024,CMP1003,CUS107110,2024-10-13,89631,5821,823,82822.74,441976.73,Tablet,Prospecting,6.49,14.14,5.34
REC1014000,CMP1048,CUS103834,2025-08-04,97906,1344,216,14325.45,163674.34,Mobile,Prospecting,1.37,16.07,11.43
REC1020186,CMP1085,CUS106307,2025-04-03,32721,3809,128,62098.69,142380.35,Mobile,Prospecting,11.64,3.36,2.29
REC1012033,CMP1107,CUS102294,2025-09-25,29683,340,39,1987.66,21189.76,Mobile,Lookalike,1.15,11.47,10.66
REC1032693,CMP1015,CUS107896,2025-09-09,73569,2666,289,26359.94,348728.4,Desktop,Prospecting,3.62,10.84,13.23
REC1019084,CMP1082,CUS101570,2024-04-20,10641,920,48,7502.73,10125.6,Desktop,Lookalike,8.65,5.22,1.35
REC1001707,CMP1073,CUS105403,2024-06-01,89258,2372,1928,152338.99,1651883.55,Mobile,Retargeting,11.12,19.42,10.84
REC1029489,CMP1114,CUS100989,2024-10-03,60123,6686,599,84839.64,770921.14,Desktop,Retargeting,11.12,8.96,9.09
REC1018881,CMP1062,CUS105180,2024-02-29,85660,4406,580,48370.24,125486.94,Mobile,Prospecting,5.14,13.16,1.48
REC1030919,CMP1008,CUS107271,2025-10-23,59593,2462,284,42463.5,217436.89,Desktop,Retargeting,4.13,11.54,5.12
REC1005189,CMP1063,CUS106504,2025-10-07,48692,1188,41,12488.95,24188.05,Mobile,Prospecting,2.44,3.45,1.94
REC1006000,CMP1051,CUS100582,2024-05-12,39823,4577,175,37654.26,249778.96,Mobile,Lookalike,11.49,3.82,6.63
REC1010631,CMP1013,CUS100273,2024-05-28,81244,7119,483,65983.74,352982.84,Tablet,Retargeting,8.76,6.78,5.35
REC1021653,CMP1018,CUS106590,2024-10-25,14399,850,121,8897.83,77666.39,Mobile,Retargeting,5.9,14.24,8.73
REC1032368,CMP1076,CUS106583,2025-10-06,29167,2754,267,18731.99,340531.13,Tablet,Prospecting,9.44,9.69,18.18
REC1029183,CMP1021,CUS102710,2024-07-12,16311,256,16,3261.6,18841.26,Mobile,Retargeting,1.57,6.25,5.78
REC1009712,CMP1000,CUS104427,2025-11-11,30721,3033,122,16244.95,84164.7,Mobile,Prospecting,9.87,4.02,5.18
REC1025312,CMP1061,CUS107643,2024-05-31,38706,1335,219,11748.15,278336.24,Mobile,Lookalike,3.45,16.4,23.69
REC1008241,CMP1073,CUS101120,2024-11-22,81284,2934,119,47897.93,111435.43,Desktop,Prospecting,3.61,4.06,2.33
REC1032948,CMP1021,CUS105398,2024-12-03,93557,5527,757,62140.89,981351.57,Mobile,Prospecting,5.91,13.7,15.79
REC1016949,CMP1071,CUS103917,2025-07-01,68396,2478,310,19461.2,235414.15,Mobile,Prospecting,3.62,12.51,12.1
REC1026403,CMP1068,CUS101582,2025-05-21,6481,653,63,6748.21,46809.87,Mobile,Prospecting,10.08,9.65,6.94
REC1009162,CMP1008,CUS101211,2025-04-09,36698,4082,251,72514.87,341584.98,Mobile,Prospecting,11.12,6.15,4.71
REC1019407,CMP1019,CUS107210,2024-04-07,50724,3868,353,17883.18,517289.75,Mobile,Prospecting,7.63,9.13,28.93
REC1021365,CMP1055,CUS104083,2025-09-29,5456,428,62,830.83,25260.14,Mobile,Retargeting,7.84,14.49,30.4
REC1013020,CMP1002,CUS106273,2025-07-06,54969,3656,98,56420.75,133214.21,Desktop,Prospecting,6.65,2.68,2.36
REC1001682,CMP1088,CUS106217,2025-03-30,31963,2839,26,42420.83,125486.94,Mobile,Retargeting,8.88,0.92,0.68
